Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,label
173.194.140.200-192.168.220.130-443-40258-6,192.168.220.130,40258,173.194.140.200,443,6,28-04-2025 15:47,1043412,7,7,2064,1404,1373,0,294.8571429,523.581394,1201,0,200.5714286,447.5875546,3323.711056,13.41751868,80262.46154,162200.2602,517576,35,786206,131034.3333,216162.5741,520391,173,1041138,173523,209189.5961,517576,2761,0,0,0,0,140,164,6.70875934,6.70875934,0,1373,231.2,457.884764,209658.4571,0,1,0,0,0,0,0,0,1,247.7142857,294.8571429,200.5714286,0,0,0,0,0,0,7,2064,7,1404,-1,64240,4,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-53652-53-17,192.168.220.130,53652,192.168.220.2,53,17,28-04-2025 15:49,14967,1,3,36,318,36,36,36,0,164,36,106,64.83826031,23652.03448,267.2546268,4989,7556.63523,13693,105,0,0,0,0,0,14967,7483.5,8930.05154,13798,1169,0,0,0,0,8,24,66.81365671,200.4409701,36,164,78,59.76621119,3572,0,0,0,0,0,0,0,0,3,97.5,36,106,0,0,0,0,0,0,1,36,3,318,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-59002-6,192.168.220.1,59002,192.168.220.130,80,6,28-04-2025 15:27,2002204,4,6,0,0,0,0,0,0,0,0,0,0,0,4.994496065,222467.1111,263689.402,501036,58,1501522,500507.3333,551.2679324,501133,500093,2002204,400440.8,223793.2449,501222,108,0,0,0,0,128,132,1.997798426,2.996697639,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.2-39486-53-17,192.168.220.130,39486,192.168.220.2,53,17,28-04-2025 15:49,17382,1,3,45,281,45,45,45,0,127,45,93.66666667,43.09679029,18755.03394,230.1231159,5794,9940.391743,17272,0,0,0,0,0,0,17382,8691,12290.93007,17382,0,0,0,0,0,8,24,57.53077897,172.5923369,45,127,74.2,40.48703496,1639.2,0,0,0,0,0,0,0,0,3,92.75,45,93.66666667,0,0,0,0,0,0,1,45,3,281,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-59990-6,192.168.220.1,59990,192.168.220.130,80,6,28-04-2025 15:27,2005613,4,6,0,0,0,0,0,0,0,0,0,0,0,4.986006772,222845.8889,264207.2627,502269,13,1503198,501066,139.2372077,501220,500949,2005613,401122.6,224172.9655,502300,111,0,0,0,0,128,132,1.994402709,2.991604063,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.2-58312-53-17,192.168.220.130,58312,192.168.220.2,53,17,28-04-2025 15:49,27010,0,2,0,104,0,0,0,0,60,44,52,11.3137085,3850.425768,74.04664939,27010,0,27010,27010,0,0,0,0,0,27010,27010,0,27010,27010,0,0,0,0,0,16,0,74.04664939,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,0,74,0,52,0,0,0,0,0,0,0,0,2,104,-1,-1,0,0,0,0,0,0,0,0,0,0,normal,0
142.251.42.22-192.168.220.130-443-47170-17,192.168.220.130,47170,142.251.42.22,443,17,28-04-2025 15:49,114175,2,6,145,4836,113,32,72.5,57.27564928,1357,27,806,635.7065361,43626.0127,70.06787826,16310.71429,15691.06947,39190,0,30157,30157,0,30157,30157,93362,18672.4,18448.67628,39190,0,0,0,0,0,16,48,17.51696956,52.55090869,27,1357,704.2222222,643.2642882,413788.9444,0,0,0,0,0,0,0,0,3,792.25,72.5,806,0,0,0,0,0,0,2,145,6,4836,-1,-1,2,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-216.239.38.181-42076-443-6,192.168.220.130,42076,216.239.38.181,443,6,28-04-2025 15:49,165835,9,8,792,5922,517,0,88,172.204094,2824,0,740.25,1203.475176,40486.02527,102.5115325,10364.6875,20568.12617,74487,11,144293,18036.625,27053.26029,75123,185,160318,22902.57143,27158.92635,74487,2041,0,0,0,0,180,184,54.27081135,48.2407212,0,2824,373,851.4636533,724990.3529,0,1,0,0,0,0,0,0,0,394.9411765,88,740.25,0,0,0,0,0,0,9,792,8,5922,-1,64240,4,0,0,0,0,0,0,0,0,0,normal,0
142.251.220.1-192.168.220.130-443-51314-6,192.168.220.130,51314,142.251.220.1,443,6,28-04-2025 15:47,175347,10,9,792,8540,517,0,79.2,164.7232022,5102,0,948.8888889,1669.257952,53220.18626,108.356573,9741.5,24326.22952,100521,28,157540,17504.44444,33093.19305,100521,388,173349,21668.625,34115.63873,101146,1040,0,0,0,0,200,204,57.02977525,51.32679772,0,5102,466.6,1177.58689,1386710.884,0,1,0,0,0,0,0,0,0,491.1578947,79.2,948.8888889,0,0,0,0,0,0,10,792,9,8540,-1,64240,4,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-61211-6,192.168.220.1,61211,192.168.220.130,80,6,28-04-2025 15:28,2004582,4,6,0,0,0,0,0,0,0,0,0,0,0,4.988571183,222731.3333,264055.5712,501992,31,1503698,501232.6667,775.2240536,502036,500489,2004582,400916.4,224067.3653,502092,94,0,0,0,0,128,132,1.995428473,2.99314271,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-34.149.100.209-36824-443-6,34.149.100.209,443,192.168.220.130,36824,6,28-04-2025 15:46,33850,2,1,38,0,38,0,19,26.87005769,0,0,0,0,1122.599705,88.62629247,16925,23300.58265,33401,449,33401,33401,0,33401,33401,0,0,0,0,0,0,0,0,0,40,20,59.08419498,29.54209749,0,38,9.5,19,361,0,0,0,0,1,0,0,0,0,12.66666667,19,0,0,0,0,0,0,0,2,38,1,0,-1,64240,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-58377-6,192.168.220.1,58377,192.168.220.130,80,6,28-04-2025 15:27,2003060,4,6,0,0,0,0,0,0,0,0,0,0,0,4.992361687,222562.2222,263844.062,500859,32,1502442,500814,176.5531082,500944,500613,2003060,400612,223913.2073,500938,64,0,0,0,0,128,132,1.996944675,2.995417012,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.2-49403-53-17,192.168.220.130,49403,192.168.220.2,53,17,28-04-2025 15:48,29414,1,3,36,184,36,36,36,0,96,36,61.33333333,31.06981386,7479.431563,135.9896648,9804.666667,16029.10298,28313,435,0,0,0,0,0,29414,14707,19856.97263,28748,666,0,0,0,0,8,24,33.9974162,101.9922486,36,96,51.2,25.98461083,675.2,0,0,0,0,0,0,0,0,3,64,36,61.33333333,0,0,0,0,0,0,1,36,3,184,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
142.250.71.110-192.168.220.130-443-34490-6,192.168.220.130,34490,142.250.71.110,443,6,28-04-2025 15:47,422412,13,12,1409,6841,564,0,108.3846154,197.6370994,3897,0,570.0833333,1145.946965,19530.69515,59.1839247,17600.5,38076.20679,156025,24,410293,34191.08333,49957.09947,156686,126,421350,38304.54545,57033.4267,156025,276,0,0,0,0,260,264,30.77564084,28.40828386,0,3897,317.3076923,808.6712444,653949.1815,0,1,0,0,0,0,0,0,0,330,108.3846154,570.0833333,0,0,0,0,0,0,13,1409,12,6841,-1,64240,7,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-62815-6,192.168.220.1,62815,192.168.220.130,80,6,28-04-2025 15:28,2010417,4,6,0,0,0,0,0,0,0,0,0,0,0,4.97409244,223379.6667,264789.0022,505993,42,1504232,501410.6667,932.0355859,502445,500636,2010417,402083.4,224758.098,506092,42,0,0,0,0,128,132,1.989636976,2.984455464,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
175.100.184.8-192.168.220.130-80-34124-6,192.168.220.130,34124,175.100.184.8,80,6,28-04-2025 15:49,12193621,2,3,0,0,0,0,0,0,0,0,0,0,0,0.410050468,3048405.25,4879509.972,10200000,248,1957726,1957726,0,1957726,1957726,10200000,5118102,7237738.537,10200000,248,0,0,0,0,40,60,0.164020187,0.246030281,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,-1,64240,0,0,248,0,248,248,10200000,0,10200000,10200000,normal,0
192.168.220.130-34.49.51.44-56404-443-6,192.168.220.130,56404,34.49.51.44,443,6,28-04-2025 15:47,116986328,13,15,1136,4241,517,0,87.38461538,147.9608836,3237,0,282.7333333,834.9049105,45.96263591,0.239344208,4332826.963,15600000,58400000,1,117000000,9747929.917,22700000,58400000,112,117000000,8356164,21200000,58500000,1,0,0,0,0,260,324,0.111124096,0.128220111,0,3237,185.4137931,607.1892808,368678.8227,0,1,0,0,0,0,0,0,1,192.0357143,87.38461538,282.7333333,0,0,0,0,0,0,13,1136,15,4241,-1,64240,8,0,84983,18944.80488,98379,71587,58400000,33784.14779,58400000,58400000,normal,0
142.250.192.78-192.168.220.130-443-34114-6,192.168.220.130,34114,142.250.192.78,443,6,28-04-2025 15:47,113338,8,8,792,5922,517,0,99,180.6820412,4236,0,740.25,1468.046102,59238.73723,141.1706577,7555.866667,17444.56979,67330,26,102621,14660.14286,24563.58374,67982,314,111723,15960.42857,23710.7458,67330,485,0,0,0,0,160,184,70.58532884,70.58532884,0,4236,394.9411765,1034.564248,1070323.184,0,1,0,0,0,0,0,0,1,419.625,99,740.25,0,0,0,0,0,0,8,792,8,5922,-1,64240,4,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-60289-6,192.168.220.1,60289,192.168.220.130,80,6,28-04-2025 15:27,2007949,4,6,0,0,0,0,0,0,0,0,0,0,0,4.980206171,223105.4444,264521.439,506233,10,1506941,502313.6667,3427.880735,506263,500110,2007949,401589.8,224503.8697,506267,10,0,0,0,0,128,132,1.992082468,2.988123702,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-44.236.57.1-45388-443-6,192.168.220.130,45388,44.236.57.1,443,6,28-04-2025 15:49,1657825,15,18,3843,7020,1646,0,256.2,472.6983635,4356,0,390,1049.981624,6552.561338,19.9055992,51807.03125,119579.2655,517464,0,1399478,99962.71429,168757.8466,561897,166,1614316,94959.76471,152905.1761,517464,0,0,0,0,0,300,384,9.047999638,10.85759957,0,4356,319.5,818.7519049,670354.6818,0,1,0,0,0,0,0,0,1,329.1818182,256.2,390,0,0,0,0,0,0,15,3843,18,7020,-1,64240,8,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-62753-6,192.168.220.1,62753,192.168.220.130,80,6,28-04-2025 15:28,2001880,4,6,0,0,0,0,0,0,0,0,0,0,0,4.995304414,222431.1111,263711.8034,501546,25,1501679,500559.6667,996.0845011,501619,499642,2001880,400376,223795.2803,501630,41,0,0,0,0,128,132,1.998121766,2.997182648,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.1-80-58584-6,192.168.220.1,58584,192.168.220.130,80,6,28-04-2025 15:27,2004671,4,6,0,0,0,0,0,0,0,0,0,0,0,4.988349709,222741.2222,264062.8006,502014,28,1503583,501194.3333,863.8300373,502106,500388,2004671,400934.2,224104.7626,502140,45,0,0,0,0,128,132,1.995339884,2.993009826,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.1-80-62447-6,192.168.220.1,62447,192.168.220.130,80,6,28-04-2025 15:28,2003894,4,6,0,0,0,0,0,0,0,0,0,0,0,4.990283917,222654.8889,263934.0308,502091,17,1503390,501130,849.46336,502108,500576,2003894,400778.8,223990.4475,502296,95,0,0,0,0,128,132,1.996113567,2.99417035,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-103.226.190.209-38614-443-6,103.226.190.209,443,192.168.220.130,38614,6,28-04-2025 15:49,7697,2,1,0,0,0,0,0,0,0,0,0,0,0,389.762245,3848.5,5164.000823,7500,197,7500,7500,0,7500,7500,0,0,0,0,0,0,0,0,0,40,20,259.8414967,129.9207483,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,normal,0
142.250.183.206-192.168.220.130-443-33440-6,142.250.183.206,443,192.168.220.130,33440,6,28-04-2025 15:49,10972,2,1,0,0,0,0,0,0,0,0,0,0,0,273.4232592,5486,7758.375603,10972,0,10972,10972,0,10972,10972,0,0,0,0,0,0,0,0,0,40,20,182.2821728,91.1410864,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,normal,0
142.250.207.163-192.168.220.130-443-42567-17,192.168.220.130,42567,142.250.207.163,443,17,28-04-2025 15:49,106545,2,6,145,4836,113,32,72.5,57.27564928,1357,27,806,635.7065361,46750.19945,75.08564456,15220.71429,16161.8559,41964,0,34286,34286,0,34286,34286,84157,16831.4,18218.90194,41964,0,0,0,0,0,16,48,18.77141114,56.31423342,27,1357,704.2222222,643.2642882,413788.9444,0,0,0,0,0,0,0,0,3,792.25,72.5,806,0,0,0,0,0,0,2,145,6,4836,-1,-1,2,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-60097-6,192.168.220.1,60097,192.168.220.130,80,6,28-04-2025 15:27,2002714,4,6,0,0,0,0,0,0,0,0,0,0,0,4.993224195,222523.7778,263811.5416,500926,10,1502106,500702,386.4466328,501058,500291,2002714,400542.8,223904.7786,500957,10,0,0,0,0,128,132,1.997289678,2.995934517,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
142.250.71.110-192.168.220.130-443-34494-6,142.250.71.110,443,192.168.220.130,34494,6,28-04-2025 15:47,27201,2,1,0,0,0,0,0,0,0,0,0,0,0,110.2900629,13600.5,19232.59734,27200,1,27200,27200,0,27200,27200,0,0,0,0,0,0,0,0,0,40,20,73.52670858,36.76335429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-45858-53-17,192.168.220.130,45858,192.168.220.2,53,17,28-04-2025 15:48,14495,1,3,45,179,45,45,45,0,73,45,59.66666667,14.04753834,15453.60469,275.9572266,4831.666667,8006.458289,14076,109,0,0,0,0,0,14495,7247.5,9811.106589,14185,310,0,0,0,0,8,24,68.98930666,206.96792,45,73,53.8,12.77497554,163.2,0,0,0,0,0,0,0,0,3,67.25,45,59.66666667,0,0,0,0,0,0,1,45,3,179,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-103.226.190.73-60450-443-6,192.168.220.130,60450,103.226.190.73,443,6,28-04-2025 15:48,82776248,78,106,3869,726996,3288,0,49.6025641,376.077097,33888,0,6858.45283,7010.267402,8829.404783,2.222859872,452329.224,2089918.118,10200000,0,82800000,1074886.805,3127704.384,10200000,66,82800000,788345.219,2751523.003,11000000,0,0,0,0,0,1560,2144,0.942299293,1.280560578,0,33888,3950.621622,6285.71672,39500000,0,1,0,0,0,0,0,0,1,3972.092391,49.6025641,6858.45283,0,0,0,0,0,0,78,3869,106,726996,-1,64240,3,0,153232,353111.9572,1006938,306,10200000,88126.05787,10200000,10000000,normal,0
192.168.220.130-192.168.220.1-80-59268-6,192.168.220.1,59268,192.168.220.130,80,6,28-04-2025 15:27,2006841,4,6,0,0,0,0,0,0,0,0,0,0,0,4.9829558,222982.3333,264386.3562,503267,12,1505575,501858.3333,1413.9202,503346,500532,2006841,401368.2,224367.2012,503298,12,0,0,0,0,128,132,1.99318232,2.98977348,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
142.250.183.195-192.168.220.130-443-44637-17,192.168.220.130,44637,142.250.183.195,443,17,28-04-2025 15:49,1559463,71,619,26657,807949,1357,31,375.4507042,551.1134648,1357,26,1305.248788,232.5098101,535188.0744,442.4600007,2263.371553,25935.08583,515528,0,1514516,21635.94286,80085.44144,515528,69,1559463,2523.402913,28169.91819,525359,0,0,0,0,0,568,4952,45.52849282,396.9315078,26,1357,1209.787265,398.8339993,159068.559,0,0,0,0,0,0,0,0,8,1211.54058,375.4507042,1305.248788,0,0,0,0,0,0,71,26657,619,807949,-1,-1,71,0,0,0,0,0,0,0,0,0,normal,0
142.251.42.22-192.168.220.130-443-35852-6,142.251.42.22,443,192.168.220.130,35852,6,28-04-2025 15:47,23563,2,1,0,0,0,0,0,0,0,0,0,0,0,127.3182532,11781.5,16289.61892,23300,263,23300,23300,0,23300,23300,0,0,0,0,0,0,0,0,0,40,20,84.87883546,42.43941773,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-51453-53-17,192.168.220.130,51453,192.168.220.2,53,17,28-04-2025 15:49,26797,1,3,38,350,38,38,38,0,177,38,116.6666667,71.29048557,14479.23275,149.2704407,8932.333333,15292.33142,26590,1,0,0,0,0,0,26797,13398.5,18946.9262,26796,1,0,0,0,0,8,24,37.31761018,111.9528305,38,177,85.2,66.31515664,4397.7,0,0,0,0,0,0,0,0,3,106.5,38,116.6666667,0,0,0,0,0,0,1,38,3,350,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-59382-6,192.168.220.1,59382,192.168.220.130,80,6,28-04-2025 15:27,2005024,4,6,0,0,0,0,0,0,0,0,0,0,0,4.987471472,222780.4444,264131.0375,502603,30,1503718,501239.3333,1230.039566,502638,500326,2005024,401004.8,224143.3183,502633,48,0,0,0,0,128,132,1.994988589,2.992482883,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-104.21.48.105-52832-443-17,192.168.220.130,52832,104.21.48.105,443,17,28-04-2025 15:49,15015396,9,23,706,9767,95,52,78.44444444,19.79969136,1357,25,424.6521739,473.7954688,697.4841023,2.131145925,484367.6129,1437870.979,6960224,0,562127,70265.875,92126.60793,250145,309,15000000,682518,1677273.86,6960224,0,0,0,0,0,72,184,0.599384791,1.531761134,25,1357,358.4848485,459.1185931,210789.8826,0,0,0,0,0,0,0,0,2,369.6875,78.44444444,424.6521739,0,0,0,0,0,0,9,706,23,9767,-1,-1,9,0,8055172,0,8055172,8055172,6960224,0,6960224,6960224,normal,0
192.168.220.130-104.21.48.105-60708-443-6,192.168.220.130,60708,104.21.48.105,443,6,28-04-2025 15:49,13617948,13,16,3209,2383,2391,0,246.8461538,666.0552838,1341,0,148.9375,340.8787602,410.6345538,2.129542571,486355.2857,1059574.967,3005018,0,13600000,1133913.25,1399158.879,3005089,557,13600000,907858.2667,1325825.837,3005055,0,0,0,0,0,260,344,0.954622532,1.174920039,0,2391,186.4,497.2763472,247283.7655,0,1,0,0,0,0,0,0,1,192.8275862,246.8461538,148.9375,0,0,0,0,0,0,13,3209,16,2383,-1,64240,4,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-60162-6,192.168.220.1,60162,192.168.220.130,80,6,28-04-2025 15:27,2005476,4,6,0,0,0,0,0,0,0,0,0,0,0,4.986347381,222830.6667,264159.3333,501560,24,1504168,501389.3333,342.3395001,501655,501003,2005476,401095.2,224200.6758,501584,33,0,0,0,0,128,132,1.994538952,2.991808429,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.1-80-58446-6,192.168.220.1,58446,192.168.220.130,80,6,28-04-2025 15:27,2002725,4,6,0,0,0,0,0,0,0,0,0,0,0,4.993196769,222525,263821.7523,500887,8,1501986,500662,209.5924617,500902,500515,2002725,400545,223907.1319,501056,8,0,0,0,0,128,132,1.997278708,2.995918062,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.1-80-61352-6,192.168.220.1,61352,192.168.220.130,80,6,28-04-2025 15:28,2006814,4,6,0,0,0,0,0,0,0,0,0,0,0,4.983022841,222979.3333,264308.3573,504233,13,1502458,500819.3333,1069.698244,502037,500031,2006814,401362.8,224367.1492,504263,13,0,0,0,0,128,132,1.993209136,2.989813705,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.1-80-61926-6,192.168.220.1,61926,192.168.220.130,80,6,28-04-2025 15:28,2007004,4,6,0,0,0,0,0,0,0,0,0,0,0,4.982551106,223000.4444,264153.1039,501760,14,1505578,501859.3333,869.306812,502841,501187,2007004,401400.8,224378.8966,502235,20,0,0,0,0,128,132,1.993020442,2.989530664,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.2-39487-53-17,192.168.220.130,39487,192.168.220.2,53,17,28-04-2025 15:49,18820,1,3,44,176,44,44,44,0,72,44,58.66666667,14.04753834,11689.69182,212.5398512,6273.333333,10486.13343,18379,0,0,0,0,0,0,18820,9410,13307.74962,18820,0,0,0,0,0,8,24,53.13496281,159.4048884,44,72,52.8,12.77497554,163.2,0,0,0,0,0,0,0,0,3,66,44,58.66666667,0,0,0,0,0,0,1,44,3,176,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.2-44592-53-17,192.168.220.130,44592,192.168.220.2,53,17,28-04-2025 15:49,19342,1,3,36,152,36,36,36,0,64,36,50.66666667,14.04753834,9719.780788,206.8038466,6447.333333,9692.473437,17602,80,0,0,0,0,0,19342,9671,11329.26485,17682,1660,0,0,0,0,8,24,51.70096164,155.1028849,36,64,44.8,12.77497554,163.2,0,0,0,0,0,0,0,0,3,56,36,50.66666667,0,0,0,0,0,0,1,36,3,152,-1,-1,1,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-63128-6,192.168.220.1,63128,192.168.220.130,80,6,28-04-2025 15:28,2004160,4,6,0,0,0,0,0,0,0,0,0,0,0,4.989621587,222684.4444,264008.4876,501764,30,1503191,501063.6667,794.8693813,501797,500219,2004160,400832,224051.4652,501892,38,0,0,0,0,128,132,1.995848635,2.993772952,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
192.168.220.130-192.168.220.1-80-59660-6,192.168.220.1,59660,192.168.220.130,80,6,28-04-2025 15:27,2004965,4,6,0,0,0,0,0,0,0,0,0,0,0,4.987618238,222773.8889,264103.8466,502364,17,1504333,501444.3333,828.3865845,502396,500885,2004965,400993,224145.1372,502381,32,0,0,0,0,128,132,1.995047295,2.992570943,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
142.250.70.66-192.168.220.130-443-49100-6,192.168.220.130,49100,142.250.70.66,443,6,28-04-2025 15:48,1068474,18,18,1861,6041,977,0,103.3888889,250.5272414,3045,0,335.6111111,725.6301228,7395.59409,33.69291157,30527.82857,77367.14283,355765,0,1056717,62159.82353,105432.6763,355928,184,1068417,62848.05882,148962.0167,616850,0,0,0,0,0,360,384,16.84645579,16.84645579,0,3045,213.5675676,541.3556307,293065.9189,0,1,0,0,0,0,0,0,1,219.5,103.3888889,335.6111111,0,0,0,0,0,0,18,1861,18,6041,-1,64240,8,0,0,0,0,0,0,0,0,0,normal,0
192.168.220.130-192.168.220.1-80-59826-6,192.168.220.1,59826,192.168.220.130,80,6,28-04-2025 15:27,2003378,4,6,0,0,0,0,0,0,0,0,0,0,0,4.99156924,222597.5556,263847.1559,501218,34,1502040,500680,293.0051194,500862,500342,2003378,400675.6,223965.6885,501303,34,0,0,0,0,128,132,1.996627696,2.994941544,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,0,0,0,0,0,0,0,0,0,0,0,Attack,1
142.250.71.110-192.168.220.130-443-43602-17,192.168.220.130,43602,142.250.71.110,443,17,28-04-2025 15:47,33699234,105,121,10495,17976,326,31,99.95238095,107.5020019,1357,24,148.5619835,296.1732289,844.8559988,6.70638389,149774.3733,1352549.984,20100000,0,33700000,323708.2019,1984744.849,20200000,134,33700000,280826.95,1850910.332,20200000,0,0,0,0,0,840,968,3.115797825,3.590586065,24,1357,131.4008811,243.2240902,59157.95805,0,0,0,0,0,0,0,0,1,131.9823009,99.95238095,148.5619835,0,0,0,0,0,0,105,10495,121,17976,-1,-1,105,0,9240111,0,9240111,9240111,20100000,0,20100000,20100000,normal,0
